sub,sess,run,trial_num,cond,task,RT,acc,mult_cond
108,Post,4,14,3,shape,0.56283,1,multi-first
108,Post,4,14,3,sound,0.57083,1,multi-second
108,Post,4,15,3,shape,0.67971,1,multi-first
108,Post,4,15,3,sound,0.70172,1,multi-second
108,Post,4,16,1,shape,0.45087,1,single
108,Post,4,18,2,sound,0.42007,1,single
108,Post,5,1,2,sound,0.50999,1,single
108,Post,5,2,3,shape,0.46717,1,multi-first
108,Post,5,2,3,sound,0.48817,1,multi-second
108,Post,5,3,3,shape,0.69351,1,multi-first
108,Post,5,3,3,sound,0.7135,1,multi-second
108,Post,5,4,2,sound,0.36744,1,single
108,Post,5,5,1,shape,0.39018,1,single
108,Post,5,6,2,sound,0.35916,1,single
108,Post,5,7,3,shape,0.57918,1,multi-first
108,Post,5,7,3,sound,0.59717,1,multi-second
108,Post,5,8,3,shape,0.48253,1,multi-first
108,Post,5,8,3,sound,0.49054,1,multi-second
108,Post,5,9,2,sound,0.40317,1,single
108,Post,5,10,1,shape,0.3881,1,single
108,Post,5,11,2,sound,0.40011,1,single
108,Post,5,12,1,shape,0.55329,1,single
108,Post,5,13,2,sound,0.36195,1,single
108,Post,5,14,1,shape,0.49032,1,single
108,Post,5,15,3,shape,0.52958,1,multi-second
108,Post,5,15,3,sound,0.31858,1,multi-first
108,Post,5,16,3,shape,0.50844,1,multi-first
108,Post,5,16,3,sound,0.52844,1,multi-second
108,Post,5,17,1,shape,0.35924,1,single
108,Post,5,18,1,shape,0.33241,1,single
108,Post,6,1,3,shape,0.38294,1,multi-first
108,Post,6,1,3,sound,0.39793,1,multi-second
108,Post,6,4,2,sound,0.41626,1,single
108,Post,6,5,1,shape,0.38803,1,single
108,Post,6,7,1,shape,0.4264,1,single
108,Post,6,8,2,sound,0.47022,1,single
108,Post,6,9,1,shape,0.46005,1,single
108,Post,6,10,1,shape,0.39816,1,single
108,Post,6,11,1,shape,0.43024,1,single
108,Post,6,13,2,sound,0.37842,1,single
108,Post,6,14,1,shape,0.41205,1,single
108,Post,6,16,2,sound,0.41828,1,single
108,Post,6,17,2,sound,0.31934,1,single
108,Post,6,18,2,sound,0.40532,1,single
109,Post,1,1,2,sound,0.60181,1,single
109,Post,1,2,3,shape,0.66929,1,multi-first
109,Post,1,2,3,sound,0.68529,1,multi-second
109,Post,1,3,1,shape,0.40819,1,single
109,Post,1,4,3,shape,0.43438,1,multi-second
109,Post,1,4,3,sound,0.31038,1,multi-first
109,Post,1,5,2,sound,0.54292,1,single
109,Post,1,6,1,shape,0.5405,1,single
109,Post,1,7,2,sound,0.30588,1,single
109,Post,1,8,3,shape,0.48707,1,multi-second
109,Post,1,8,3,sound,0.38207,1,multi-first
109,Post,1,9,1,shape,0.53731,1,single
109,Post,1,10,3,shape,0.61249,1,multi-second
109,Post,1,10,3,sound,0.28653,1,multi-first
109,Post,1,11,1,shape,0.44838,1,single
109,Post,1,13,3,shape,0.45164,1,multi-second
109,Post,1,13,3,sound,0.42464,1,multi-first
109,Post,1,14,2,sound,0.59359,1,single
109,Post,1,15,2,sound,0.40179,1,single
109,Post,1,16,1,shape,0.55379,1,single
109,Post,1,17,1,shape,0.40062,1,single
109,Post,1,18,2,sound,0.50482,1,single
109,Post,2,1,1,shape,0.50027,1,single
109,Post,2,2,2,sound,0.35862,1,single
109,Post,2,3,3,shape,0.6975,1,multi-second
109,Post,2,3,3,sound,0.5195,1,multi-first
109,Post,2,4,2,sound,0.39683,1,single
109,Post,2,5,1,shape,0.4901,1,single
109,Post,2,6,1,shape,0.49819,1,single
109,Post,2,8,3,shape,0.46503,1,multi-first
109,Post,2,8,3,sound,0.48101,1,multi-second
109,Post,2,9,3,shape,0.45718,1,multi-second
109,Post,2,9,3,sound,0.42818,1,multi-first
109,Post,2,10,2,sound,0.36137,1,single
109,Post,2,11,1,shape,0.55032,1,single
109,Post,2,12,2,sound,0.32145,1,single
109,Post,2,13,1,shape,0.49845,1,single
109,Post,2,14,3,shape,0.47632,1,multi-second
109,Post,2,14,3,sound,0.41831,1,multi-first
109,Post,2,16,2,sound,0.3301,1,single
109,Post,2,18,2,sound,0.56932,1,single
109,Post,3,1,3,shape,0.37301,1,multi-first
109,Post,3,1,3,sound,0.522,1,multi-second
109,Post,3,2,1,shape,0.45025,1,single
109,Post,3,4,1,shape,0.43615,1,single
109,Post,3,5,3,shape,0.43344,1,multi-second
109,Post,3,5,3,sound,0.39943,1,multi-first
109,Post,3,6,3,shape,0.52031,1,multi-second
109,Post,3,6,3,sound,0.47431,1,multi-first
109,Post,3,7,2,sound,0.37218,1,single
109,Post,3,8,2,sound,0.34615,1,single
109,Post,3,9,1,shape,0.51243,1,single
109,Post,3,11,2,sound,0.30346,1,single
109,Post,3,13,1,shape,0.42322,1,single
109,Post,3,14,1,shape,0.58178,1,single
109,Post,3,16,2,sound,0.34506,1,single
109,Post,3,17,2,sound,0.57043,1,single
109,Post,3,18,2,sound,0.41122,1,single
109,Post,4,3,2,sound,0.42155,1,single
109,Post,4,5,3,shape,0.49989,1,multi-second
109,Post,4,5,3,sound,0.30591,1,multi-first
109,Post,4,6,2,sound,0.34182,1,single
109,Post,4,7,3,shape,0.42686,1,multi-second
109,Post,4,7,3,sound,0.31386,1,multi-first
109,Post,4,8,1,shape,0.45405,1,single
109,Post,4,9,2,sound,0.43798,1,single
109,Post,4,10,1,shape,0.52095,1,single
109,Post,4,11,3,shape,0.4591,1,multi-second
109,Post,4,11,3,sound,0.2561,1,multi-first
109,Post,4,12,2,sound,0.4309,1,single
109,Post,4,13,1,shape,0.54988,1,single
109,Post,4,14,1,shape,0.6141,1,single
109,Post,4,15,2,sound,0.55342,1,single
109,Post,4,16,1,shape,0.40001,1,single
109,Post,4,17,3,shape,0.54698,1,multi-second
109,Post,4,17,3,sound,0.32699,1,multi-first
109,Post,5,1,2,sound,0.44647,1,single
109,Post,5,2,3,shape,0.44207,1,multi-second
109,Post,5,2,3,sound,0.43609,1,multi-first
109,Post,5,3,1,shape,0.51753,1,single
109,Post,5,4,3,shape,0.51238,1,multi-second
109,Post,5,4,3,sound,0.35439,1,multi-first
109,Post,5,5,2,sound,0.47373,1,single
109,Post,5,7,2,sound,0.33547,1,single
109,Post,5,8,3,shape,0.37084,1,multi-second
109,Post,5,8,3,sound,0.34484,1,multi-first
109,Post,5,9,1,shape,0.4729,1,single
109,Post,5,10,3,shape,0.45326,1,multi-second
109,Post,5,10,3,sound,0.28326,1,multi-first
109,Post,5,11,1,shape,0.4578,1,single
109,Post,5,12,3,shape,0.60937,1,multi-second
109,Post,5,12,3,sound,0.41038,1,multi-first
109,Post,5,13,3,shape,0.45524,1,multi-first
109,Post,5,13,3,sound,0.55824,1,multi-second
109,Post,5,14,2,sound,0.44568,1,single
109,Post,5,15,2,sound,0.30095,1,single
109,Post,5,16,1,shape,0.42034,1,single
109,Post,5,17,1,shape,0.48865,1,single
109,Post,5,18,2,sound,0.41761,1,single
109,Post,6,1,1,shape,0.46249,1,single
109,Post,6,2,2,sound,0.38425,1,single
109,Post,6,3,3,shape,0.60769,1,multi-second
109,Post,6,3,3,sound,0.33169,1,multi-first
109,Post,6,4,2,sound,0.32334,1,single
109,Post,6,5,1,shape,0.47982,1,single
109,Post,6,6,1,shape,0.4803,1,single
109,Post,6,7,3,shape,0.38913,1,multi-second
109,Post,6,7,3,sound,0.29813,1,multi-first
109,Post,6,9,3,shape,0.70011,1,multi-second
109,Post,6,9,3,sound,0.55513,1,multi-first
109,Post,6,10,2,sound,0.37037,1,single
109,Post,6,11,1,shape,0.49229,1,single
109,Post,6,12,2,sound,0.56414,1,single
109,Post,6,14,3,shape,0.48112,1,multi-second
109,Post,6,14,3,sound,0.34912,1,multi-first
109,Post,6,15,1,shape,0.47021,1,single
109,Post,6,16,2,sound,0.3173,1,single
109,Post,6,18,2,sound,0.33111,1,single
110,Post,1,1,1,shape,0.60771,1,single
110,Post,1,2,1,shape,0.47913,1,single
110,Post,1,3,2,sound,0.46032,1,single
110,Post,1,4,2,sound,0.52175,1,single
110,Post,1,5,3,shape,0.70444,1,multi-second
110,Post,1,5,3,sound,0.64443,1,multi-first
110,Post,1,6,1,shape,0.50608,1,single
110,Post,1,7,2,sound,0.62027,1,single
110,Post,1,8,1,shape,0.54178,1,single
110,Post,1,9,1,shape,0.48855,1,single
110,Post,1,10,2,sound,0.52248000000000006,1,single
110,Post,1,11,2,sound,0.52267,1,single
110,Post,1,12,3,shape,0.64177,1,multi-second
110,Post,1,12,3,sound,0.57978,1,multi-first
110,Post,1,13,3,shape,0.84261,1,multi-second
110,Post,1,13,3,sound,0.79061,1,multi-first
110,Post,1,14,3,shape,0.75973,1,multi-second
110,Post,1,14,3,sound,0.67973,1,multi-first
110,Post,1,16,3,shape,0.75801,1,multi-second
110,Post,1,16,3,sound,0.68702,1,multi-first
110,Post,2,1,3,shape,0.83046,1,multi-second
110,Post,2,1,3,sound,0.75045,1,multi-first
110,Post,2,2,2,sound,0.52488,1,single
110,Post,2,3,3,shape,0.83977,1,multi-second
110,Post,2,3,3,sound,0.76376,1,multi-first
110,Post,2,4,1,shape,0.47329,1,single
110,Post,2,5,1,shape,0.47434,1,single
110,Post,2,6,1,shape,0.48217,1,single
110,Post,2,7,2,sound,0.54818,1,single
110,Post,2,8,1,shape,0.47033,1,single
110,Post,2,9,3,shape,0.8972,1,multi-second
110,Post,2,9,3,sound,0.8092,1,multi-first
110,Post,2,10,1,shape,0.4524,1,single
110,Post,2,11,1,shape,0.46339,1,single
110,Post,2,12,2,sound,0.60314,1,single
110,Post,2,13,2,sound,0.46835,1,single
110,Post,2,14,3,shape,0.65925,1,multi-second
110,Post,2,14,3,sound,0.59025,1,multi-first
110,Post,2,15,2,sound,0.54197,1,single
110,Post,2,16,3,shape,0.64048,1,multi-second
110,Post,2,16,3,sound,0.55848,1,multi-first
110,Post,2,17,3,shape,0.89707,1,multi-second
110,Post,2,17,3,sound,0.82707,1,multi-first
110,Post,2,18,2,sound,0.54943,1,single
110,Post,3,1,2,sound,0.50791,1,single
110,Post,3,2,3,shape,0.85094,1,multi-second
110,Post,3,2,3,sound,0.77195,1,multi-first
110,Post,3,3,1,shape,0.48845,1,single
110,Post,3,4,2,sound,0.59429,1,single
110,Post,3,5,2,sound,0.47237,1,single
110,Post,3,6,3,shape,0.82805,1,multi-second
110,Post,3,6,3,sound,0.75006,1,multi-first
110,Post,3,8,3,shape,0.58835,1,multi-second
110,Post,3,8,3,sound,0.51335,1,multi-first
110,Post,3,9,2,sound,0.6035,1,single
110,Post,3,10,3,shape,0.61924,1,multi-second
110,Post,3,10,3,sound,0.54224000000000006,1,multi-first
110,Post,3,11,1,shape,0.51543,1,single
110,Post,3,12,2,sound,0.46906,1,single
110,Post,3,13,2,sound,0.51928,1,single
110,Post,3,14,3,shape,0.74516,1,multi-second
110,Post,3,14,3,sound,0.68015,1,multi-first
110,Post,3,15,1,shape,0.48495,1,single
110,Post,3,16,1,shape,0.47188,1,single
110,Post,3,17,3,shape,0.80394,1,multi-second
110,Post,3,17,3,sound,0.74094,1,multi-first
110,Post,3,18,1,shape,0.47376,1,single
110,Post,4,1,3,shape,0.64988,1,multi-second
110,Post,4,1,3,sound,0.5839,1,multi-first
110,Post,4,2,1,shape,0.45491,1,single
110,Post,4,3,2,sound,0.52388,1,single
110,Post,4,4,1,shape,0.48622,1,single
110,Post,4,5,2,sound,0.49013,1,single
110,Post,4,6,3,shape,0.91789,1,multi-second
110,Post,4,6,3,sound,0.84289,1,multi-first
110,Post,4,7,3,shape,0.5778,1,multi-second
110,Post,4,7,3,sound,0.50379,1,multi-first
110,Post,4,8,1,shape,0.4742,1,single
110,Post,4,9,3,shape,0.77213,1,multi-second
110,Post,4,9,3,sound,0.70314,1,multi-first
110,Post,4,10,2,sound,0.47403,1,single
110,Post,4,11,2,sound,0.49183,1,single
110,Post,4,12,2,sound,0.58408,1,single
110,Post,4,13,1,shape,0.43297,1,single
110,Post,4,14,3,shape,0.55208,1,multi-second
110,Post,4,14,3,sound,0.51303,1,multi-first
110,Post,4,15,3,shape,0.65804,1,multi-second
110,Post,4,15,3,sound,0.57904,1,multi-first
110,Post,4,16,1,shape,0.58205,1,single
110,Post,4,17,1,shape,0.43406,1,single
110,Post,5,1,1,shape,0.44598,1,single
110,Post,5,2,1,shape,0.52798,1,single
110,Post,5,3,2,sound,0.38933,1,single
110,Post,5,4,2,sound,0.50795,1,single
110,Post,5,5,3,shape,0.68052,1,multi-second
110,Post,5,5,3,sound,0.59953,1,multi-first
110,Post,5,6,1,shape,0.63549,1,single
110,Post,5,7,2,sound,0.53034,1,single
110,Post,5,9,1,shape,0.60851,1,single
110,Post,5,10,2,sound,0.61531,1,single
110,Post,5,11,2,sound,0.51565,1,single
110,Post,5,12,3,shape,0.62317,1,multi-second
110,Post,5,12,3,sound,0.56918,1,multi-first
110,Post,5,13,3,shape,0.88166,1,multi-second
110,Post,5,13,3,sound,0.83866,1,multi-first
110,Post,5,14,3,shape,0.8002,1,multi-second
110,Post,5,14,3,sound,0.73521,1,multi-first
110,Post,5,15,3,shape,0.85161,1,multi-second
110,Post,5,15,3,sound,0.80961,1,multi-first
110,Post,5,16,3,shape,1.1005,1,multi-second
110,Post,5,16,3,sound,1.0464,1,multi-first
110,Post,5,17,1,shape,0.47039,1,single
110,Post,5,18,2,sound,0.58788,1,single
110,Post,6,2,2,sound,0.58142,1,single
110,Post,6,3,3,shape,1.0899,1,multi-second
110,Post,6,3,3,sound,1.0159,1,multi-first
110,Post,6,4,1,shape,0.52218,1,single
110,Post,6,5,1,shape,0.47519,1,single
110,Post,6,6,1,shape,0.53432,1,single
110,Post,6,7,2,sound,0.48129,1,single
110,Post,6,8,1,shape,0.50438,1,single
110,Post,6,9,3,shape,0.82335,1,multi-second
110,Post,6,9,3,sound,0.73535,1,multi-first
110,Post,6,10,1,shape,0.45922,1,single
110,Post,6,11,1,shape,0.59231,1,single
110,Post,6,13,2,sound,0.46951,1,single
110,Post,6,14,3,shape,0.61828,1,multi-second
110,Post,6,14,3,sound,0.55026,1,multi-first
110,Post,6,15,2,sound,0.56934,1,single
110,Post,6,16,3,shape,0.61724,1,multi-second
110,Post,6,16,3,sound,0.54324,1,multi-first
110,Post,6,17,3,shape,0.98428,1,multi-second
110,Post,6,17,3,sound,0.8923,1,multi-first
110,Post,6,18,2,sound,0.55021,1,single
111,Post,1,1,3,shape,1.6265,1,multi-second
111,Post,1,1,3,sound,1.6155,1,multi-first
111,Post,1,2,1,shape,0.61888,1,single
111,Post,1,3,1,shape,0.64986,1,single
111,Post,1,4,3,shape,1.3619,1,multi-first
111,Post,1,4,3,sound,1.3639,1,multi-second
111,Post,1,5,2,sound,0.88491,1,single
111,Post,1,6,3,shape,1.5827,1,multi-first
111,Post,1,6,3,sound,1.6187,1,multi-second
111,Post,1,7,1,shape,0.59823,1,single
111,Post,1,8,1,shape,0.78945,1,single
111,Post,1,9,1,shape,0.58925,1,single
111,Post,1,10,2,sound,0.98805,1,single
111,Post,1,11,1,shape,0.54018,1,single
111,Post,1,12,2,sound,0.83464,1,single
111,Post,1,13,3,shape,1.1392,1,multi-first
111,Post,1,13,3,sound,1.1522,1,multi-second
111,Post,1,14,3,shape,1.0935,1,multi-first
111,Post,1,14,3,sound,1.1015,1,multi-second
111,Post,1,15,2,sound,0.60368,1,single
111,Post,1,16,2,sound,0.65877,1,single
111,Post,1,17,2,sound,1.3109,1,single
111,Post,2,1,3,shape,1.5684,1,multi-second
111,Post,2,1,3,sound,1.5534,1,multi-first
111,Post,2,2,1,shape,1.1563,1,single
111,Post,2,3,3,shape,1.1434,1,multi-second
111,Post,2,3,3,sound,1.1225,1,multi-first
111,Post,2,5,1,shape,0.65325,1,single
111,Post,2,6,2,sound,0.72926,1,single
111,Post,2,7,3,shape,1.3994,1,multi-first
111,Post,2,7,3,sound,1.4294,1,multi-second
111,Post,2,8,1,shape,0.67316,1,single
111,Post,2,9,2,sound,1.3573,1,single
111,Post,2,10,2,sound,0.73132,1,single
111,Post,2,11,1,shape,0.64136,1,single
111,Post,2,12,3,shape,1.4211,1,multi-second
111,Post,2,12,3,sound,1.3941,1,multi-first
111,Post,2,13,1,shape,0.65337,1,single
111,Post,2,14,2,sound,0.80755,1,single
111,Post,2,15,2,sound,0.64896,1,single
111,Post,2,16,1,shape,0.58439,1,single
111,Post,2,17,3,shape,1.1944,1,multi-second
111,Post,2,17,3,sound,1.1914,1,multi-first
111,Post,2,18,3,shape,1.2394,1,multi-first
111,Post,2,18,3,sound,1.2904,1,multi-second
111,Post,3,1,1,shape,0.60435,1,single
111,Post,3,2,3,shape,1.2513,1,multi-first
111,Post,3,2,3,sound,1.2543,1,multi-second
111,Post,3,4,3,shape,1.0709,1,multi-second
111,Post,3,4,3,sound,1.0489,1,multi-first
111,Post,3,5,1,shape,0.83109,1,single
111,Post,3,6,3,shape,1.3274,1,multi-second
111,Post,3,6,3,sound,1.3124,1,multi-first
111,Post,3,7,2,sound,0.95144,1,single
111,Post,3,8,3,shape,1.3464,1,multi-second
111,Post,3,8,3,sound,1.2744,1,multi-first
111,Post,3,9,1,shape,0.61934,1,single
111,Post,3,10,1,shape,0.52629,1,single
111,Post,3,11,3,shape,1.4345,1,multi-first
111,Post,3,11,3,sound,1.4875,1,multi-second
111,Post,3,12,2,sound,1.0323,1,single
111,Post,3,13,1,shape,0.72132,1,single
111,Post,3,14,3,shape,1.0128,1,multi-first
111,Post,3,14,3,sound,1.0828,1,multi-second
111,Post,3,15,2,sound,0.78116,1,single
111,Post,3,16,2,sound,0.83898,1,single
111,Post,3,17,2,sound,0.6423,1,single
111,Post,3,18,2,sound,0.47482,1,single
111,Post,4,1,2,sound,0.86085,1,single
111,Post,4,2,3,shape,1.3502,1,multi-first
111,Post,4,2,3,sound,1.3532,1,multi-second
111,Post,4,3,3,shape,1.0288,1,multi-first
111,Post,4,3,3,sound,1.0458,1,multi-second
111,Post,4,4,1,shape,0.85182,1,single
111,Post,4,5,2,sound,0.88117,1,single
111,Post,4,6,3,shape,1.3401,1,multi-second
111,Post,4,6,3,sound,1.3191,1,multi-first
111,Post,4,7,3,shape,1.3231,1,multi-first
111,Post,4,7,3,sound,1.3341,1,multi-second
111,Post,4,9,2,sound,0.93416,1,single
111,Post,4,10,1,shape,0.61004,1,single
111,Post,4,11,3,shape,1.1311,1,multi-first
111,Post,4,11,3,sound,1.1741,1,multi-second
111,Post,4,12,1,shape,1.0641,1,single
111,Post,4,13,2,sound,1.0005,1,single
111,Post,4,14,1,shape,0.8791,1,single
111,Post,4,15,2,sound,1.289,1,single
111,Post,4,16,2,sound,0.96924,1,single
111,Post,4,17,3,shape,1.4071,1,multi-first
111,Post,4,17,3,sound,1.4131,1,multi-second
111,Post,4,18,1,shape,1.0431,1,single
111,Post,5,1,3,shape,1.2867,1,multi-second
111,Post,5,1,3,sound,1.2648,1,multi-first
111,Post,5,2,1,shape,0.75708,1,single
111,Post,5,3,1,shape,0.65546,1,single
111,Post,5,4,3,shape,1.236,1,multi-second
111,Post,5,4,3,sound,1.226,1,multi-first
111,Post,5,5,2,sound,1.2868,1,single
111,Post,5,6,3,shape,1.5602,1,multi-first
111,Post,5,6,3,sound,1.5912,1,multi-second
111,Post,5,7,1,shape,0.93962,1,single
111,Post,5,8,1,shape,1.0998000000000001,1,single
111,Post,5,9,1,shape,0.62706,1,single
111,Post,5,10,2,sound,0.87648,1,single
111,Post,5,11,1,shape,0.63472,1,single
111,Post,5,12,2,sound,1.3475,1,single
111,Post,5,13,3,shape,1.1858,1,multi-first
111,Post,5,13,3,sound,1.2198,1,multi-second
111,Post,5,15,2,sound,0.85563,1,single
111,Post,5,16,2,sound,0.95023,1,single
111,Post,5,17,2,sound,0.85231,1,single
111,Post,5,18,3,shape,1.2491,1,multi-second
111,Post,5,18,3,sound,1.2391,1,multi-first
111,Post,6,1,3,shape,1.2173,1,multi-first
111,Post,6,1,3,sound,1.2193,1,multi-second
111,Post,6,2,1,shape,0.86564,1,single
111,Post,6,3,3,shape,1.1245,1,multi-second
111,Post,6,3,3,sound,1.1005,1,multi-first
111,Post,6,4,2,sound,1.309,1,single
111,Post,6,5,1,shape,0.67223,1,single
111,Post,6,6,2,sound,0.82035,1,single
111,Post,6,8,1,shape,1.0923,1,single
111,Post,6,9,2,sound,1.4859,1,single
111,Post,6,10,2,sound,0.6703,1,single
111,Post,6,11,1,shape,0.82122,1,single
111,Post,6,12,3,shape,1.4122,1,multi-first
111,Post,6,12,3,sound,1.4472,1,multi-second
111,Post,6,13,1,shape,0.76459,1,single
111,Post,6,14,2,sound,1.0824,1,single
111,Post,6,15,2,sound,0.95132,1,single
111,Post,6,16,1,shape,0.65142,1,single
111,Post,6,17,3,shape,1.2782,1,multi-first
111,Post,6,17,3,sound,1.2812,1,multi-second
111,Post,6,18,3,shape,1.3114,1,multi-first
111,Post,6,18,3,sound,1.3724,1,multi-second
112,Post,1,1,2,sound,0.57798,1,single
112,Post,1,2,3,shape,0.64516,1,multi-second
112,Post,1,2,3,sound,0.60517,1,multi-first
112,Post,1,4,2,sound,0.4259,1,single
112,Post,1,6,1,shape,0.494,1,single
112,Post,1,7,3,shape,0.60009,1,multi-second
112,Post,1,7,3,sound,0.45407,1,multi-first
112,Post,1,8,1,shape,0.47494,1,single
112,Post,1,9,2,sound,0.46917,1,single
112,Post,1,10,1,shape,0.42808,1,single
112,Post,1,12,3,shape,0.57702,1,multi-second
112,Post,1,12,3,sound,0.56802,1,multi-first
112,Post,1,13,2,sound,0.53957,1,single
112,Post,1,14,1,shape,0.60634,1,single
112,Post,1,15,2,sound,0.41732,1,single
112,Post,1,16,3,shape,0.75436,1,multi-second
112,Post,1,16,3,sound,0.75238,1,multi-first
112,Post,1,17,3,shape,0.45157,1,multi-second
112,Post,1,17,3,sound,0.43856,1,multi-first
112,Post,1,18,2,sound,0.43265,1,single
112,Post,2,1,2,sound,0.39673,1,single
112,Post,2,2,3,shape,0.69886,1,multi-second
112,Post,2,2,3,sound,0.50886,1,multi-first
112,Post,2,3,1,shape,0.55936,1,single
112,Post,2,4,2,sound,0.42053,1,single
112,Post,2,5,1,shape,0.45596,1,single
112,Post,2,6,1,shape,0.47759,1,single
112,Post,2,7,3,shape,0.64869,1,multi-first
112,Post,2,7,3,sound,0.67069,1,multi-second
112,Post,2,8,1,shape,0.50698,1,single
112,Post,2,9,2,sound,0.50174,1,single
112,Post,2,10,1,shape,0.48061,1,single
112,Post,2,11,3,shape,0.59289,1,multi-first
112,Post,2,11,3,sound,0.90589,1,multi-second
112,Post,2,12,3,shape,0.51977,1,multi-second
112,Post,2,12,3,sound,0.42077,1,multi-first
112,Post,2,13,2,sound,0.52971,1,single
112,Post,2,14,1,shape,0.53952,1,single
112,Post,2,15,2,sound,0.4311,1,single
112,Post,2,16,3,shape,0.69556,1,multi-second
112,Post,2,16,3,sound,0.62356,1,multi-first
112,Post,2,17,3,shape,0.44183,1,multi-first
112,Post,2,17,3,sound,0.44582,1,multi-second
112,Post,2,18,2,sound,0.41451,1,single
112,Post,3,1,1,shape,0.47567,1,single
112,Post,3,5,1,shape,0.37338,1,single
112,Post,3,6,1,shape,0.50452,1,single
112,Post,3,7,2,sound,0.50348,1,single
112,Post,3,8,2,sound,0.48139,1,single
112,Post,3,9,2,sound,0.38323,1,single
112,Post,3,11,3,shape,0.62543,1,multi-second
112,Post,3,11,3,sound,0.61442,1,multi-first
112,Post,3,12,2,sound,0.41445,1,single
112,Post,3,13,2,sound,0.35745,1,single
112,Post,3,14,1,shape,0.50437,1,single
112,Post,3,15,3,shape,0.71206,1,multi-second
112,Post,3,15,3,sound,0.68906,1,multi-first
112,Post,3,16,3,shape,0.54009,1,multi-second
112,Post,3,16,3,sound,0.53208,1,multi-first
112,Post,3,17,1,shape,0.59867,1,single
112,Post,3,18,3,shape,0.9129,1,multi-first
112,Post,3,18,3,sound,0.91488,1,multi-second
112,Post,4,1,3,shape,0.44571,1,multi-second
112,Post,4,1,3,sound,0.4377,1,multi-first
112,Post,4,2,2,sound,0.47165,1,single
112,Post,4,3,3,shape,0.79846,1,multi-second
112,Post,4,3,3,sound,0.71245,1,multi-first
112,Post,4,4,2,sound,0.55254,1,single
112,Post,4,5,3,shape,0.64052,1,multi-second
112,Post,4,5,3,sound,0.40953,1,multi-first
112,Post,4,6,2,sound,0.42356,1,single
112,Post,4,7,2,sound,0.41341,1,single
112,Post,4,8,2,sound,0.37852,1,single
112,Post,4,9,3,shape,0.48762,1,multi-second
112,Post,4,9,3,sound,0.46361,1,multi-first
112,Post,4,10,1,shape,0.51254,1,single
112,Post,4,12,1,shape,0.47155,1,single
112,Post,4,13,2,sound,0.38957,1,single
112,Post,4,14,1,shape,0.47642,1,single
112,Post,4,15,1,shape,0.44063,1,single
112,Post,4,16,1,shape,0.4594,1,single
112,Post,4,17,3,shape,0.59048,1,multi-first
112,Post,4,17,3,sound,0.63649,1,multi-second
112,Post,5,1,2,sound,0.43839,1,single
112,Post,5,2,3,shape,0.90874,1,multi-second
112,Post,5,2,3,sound,0.85873,1,multi-first
112,Post,5,3,1,shape,0.56942,1,single
112,Post,5,4,2,sound,0.42474,1,single
112,Post,5,6,1,shape,0.56274,1,single
112,Post,5,7,3,shape,0.54873,1,multi-second
112,Post,5,7,3,sound,0.53073,1,multi-first
112,Post,5,8,1,shape,0.43876,1,single
112,Post,5,9,2,sound,0.44177,1,single
112,Post,5,10,1,shape,0.44716,1,single
112,Post,5,11,3,shape,0.65775,1,multi-first
112,Post,5,11,3,sound,0.67274,1,multi-second
112,Post,5,13,2,sound,0.36525,1,single
112,Post,5,15,2,sound,0.45295,1,single
112,Post,5,16,3,shape,0.55266,1,multi-second
112,Post,5,16,3,sound,0.53866,1,multi-first
112,Post,5,17,3,shape,0.51423,1,multi-first
112,Post,5,17,3,sound,0.54024,1,multi-second
112,Post,5,18,2,sound,0.46943,1,single
112,Post,6,1,1,shape,0.46278,1,single
112,Post,6,2,2,sound,0.37879,1,single
112,Post,6,3,3,shape,0.66222,1,multi-first
112,Post,6,3,3,sound,0.67523,1,multi-second
112,Post,6,4,1,shape,0.49129,1,single
112,Post,6,5,1,shape,0.56864,1,single
112,Post,6,7,2,sound,0.38435,1,single
112,Post,6,8,2,sound,0.49424,1,single
112,Post,6,9,2,sound,0.34137,1,single
112,Post,6,10,3,shape,0.64259,1,multi-first
112,Post,6,10,3,sound,0.65161,1,multi-second
