sub,block,rest_block,trial_num,set_size,targ_or,resp,RT
235,2,10,7,12,2,2,0.56705
235,2,10,8,16,1,1,0.7583
235,2,10,9,12,1,1,0.77406
235,2,10,10,8,1,1,0.51905
235,2,10,11,12,1,1,0.59866
235,2,10,12,16,1,1,0.51875
235,2,10,13,8,2,2,0.55139
235,2,10,14,16,2,2,0.85457
235,2,10,15,8,1,1,0.68704
235,2,10,16,16,1,2,0.78306
235,2,10,17,12,2,2,0.56647
235,2,10,18,16,1,1,0.42985
235,2,11,1,16,1,1,0.82357
235,2,11,2,12,1,1,0.9348
235,2,11,3,8,1,1,0.52869
235,2,11,4,16,1,1,0.56594
235,2,11,5,16,2,1,0.47894
235,2,11,6,16,2,2,0.89516
235,2,11,7,8,1,1,0.67037
235,2,11,8,16,1,1,1.143
235,2,11,9,12,1,1,1.0795
235,2,11,10,12,2,2,0.55023
235,2,11,11,12,2,2,0.64674
235,2,11,12,8,1,1,1.4478
235,2,11,13,12,1,1,0.86321
235,2,11,14,8,2,2,0.87134
235,2,11,15,12,1,1,1.4625
235,2,11,16,16,1,1,0.43013
235,2,11,17,8,1,1,0.71304
235,2,11,18,8,1,1,0.56564
235,2,12,1,8,1,1,0.49826
235,2,12,2,12,2,1,0.43859
235,2,12,3,12,2,2,0.76743
235,2,12,4,8,1,1,0.66314
235,2,12,5,12,1,1,1.0068
235,2,12,6,12,2,2,0.91134
235,2,12,7,8,2,2,0.6227
235,2,12,8,8,1,1,0.53621
235,2,12,9,8,2,2,1.0308
235,2,12,10,8,2,2,0.82371
235,2,12,11,16,2,2,0.92699
235,2,12,12,12,2,2,1.199
235,2,12,13,16,2,2,0.98148
235,2,12,14,16,2,2,0.66361
235,2,12,15,16,1,1,1.1584
235,2,12,16,16,2,2,0.5025
235,2,12,17,16,1,1,1.0789
235,2,12,18,12,1,1,1.0222
235,2,13,1,12,2,2,0.80071
235,2,13,2,8,1,1,0.62338
235,2,13,3,16,1,1,0.81383
235,2,13,4,12,2,2,0.73578
235,2,13,5,8,1,1,0.57571
235,2,13,6,16,1,1,0.59801
235,2,13,7,8,2,2,0.50299
235,2,13,8,8,2,2,0.49679
235,2,13,9,8,2,2,0.93407
235,2,13,10,16,1,1,0.78275
235,2,13,11,12,2,2,0.47097
235,2,13,12,16,2,2,0.60662
235,2,13,13,8,2,2,0.55791
235,2,13,14,12,2,2,0.5756
235,2,13,15,12,1,1,0.73542
235,2,13,16,16,2,2,1.0536
235,2,13,17,16,1,1,0.87038
235,2,13,18,12,2,2,0.4316
235,2,14,1,8,2,2,1.2894
235,2,14,2,16,2,2,1.023
235,2,14,3,8,2,2,0.77508
235,2,14,4,16,2,2,0.56731
235,2,14,5,16,2,2,0.93351
235,2,14,6,8,2,1,0.7445
235,2,14,7,8,1,1,0.59319
235,2,14,8,8,1,1,0.66098
235,2,14,9,12,1,1,0.52643
235,2,14,10,12,2,2,1.4642
235,2,14,11,16,1,1,0.68595
235,2,14,12,16,2,2,0.74203
235,2,14,13,16,2,2,0.49444
235,2,14,14,12,2,2,0.99892
235,2,14,15,12,2,2,0.51119
235,2,14,16,12,2,2,0.56744
235,2,14,17,8,2,2,0.46273
235,2,14,18,12,2,2,1.1752
235,2,15,1,8,2,2,1.3288
235,2,15,2,16,2,2,0.93516
235,2,15,3,8,1,1,0.72821
235,2,15,4,12,1,1,1.2854
235,2,15,5,12,1,1,0.70255
235,2,15,6,16,1,1,0.78936
235,2,15,7,8,1,1,0.48061
235,2,15,8,12,2,1,0.41575
235,2,15,9,8,1,1,0.55925
235,2,15,10,16,2,2,0.48578
235,2,15,11,12,1,1,0.67896
235,2,15,12,16,2,2,0.67155
235,2,15,13,8,1,1,0.58313
235,2,15,14,8,2,2,0.48
235,2,15,15,16,1,1,1.5498
235,2,15,16,16,1,1,1.3267
235,2,15,17,12,2,1,0.60711
235,2,15,18,12,1,1,1.0468
235,2,16,1,16,1,1,0.64833
235,2,16,2,8,2,2,1.0068
235,2,16,3,8,1,1,0.52788
235,2,16,4,12,1,1,0.67931
235,2,16,5,8,1,1,0.87948
235,2,16,6,16,2,2,1.0224
235,2,16,7,12,2,2,0.71863
235,2,16,8,12,2,2,0.48734
235,2,16,9,16,2,2,0.6216
235,2,16,10,16,1,1,1.2949
235,2,16,11,16,2,2,0.5354
235,2,16,12,12,1,1,1.4303
235,2,16,13,12,1,1,0.92761
235,2,16,14,8,1,1,1.1837
235,2,16,15,12,2,2,0.67841
235,2,16,16,8,2,2,0.94414
235,2,16,17,16,2,2,1.2934
235,2,16,18,8,1,1,0.64798
235,2,17,1,12,1,1,0.73759
235,2,17,2,16,1,1,0.85351
235,2,17,3,8,1,1,0.51113
235,2,17,4,8,2,2,0.5842
235,2,17,5,12,1,1,0.57585
235,2,17,6,16,1,1,0.54239
235,2,17,7,8,1,1,0.50323
235,2,17,8,8,1,2,0.57507
235,2,17,9,16,2,2,0.63091
235,2,17,10,8,2,2,0.43069
235,2,17,11,8,1,1,0.5916
235,2,17,12,16,1,1,0.75122
235,2,17,13,12,1,1,1.054
235,2,17,14,12,2,2,0.51156
235,2,17,15,12,1,1,0.74233
235,2,17,16,16,2,2,0.59031
235,2,17,17,12,2,1,0.44783
235,2,17,18,16,1,1,0.77431
235,2,18,1,8,1,1,0.68024
235,2,18,2,16,1,1,0.52737
235,2,18,3,16,2,2,1.7261
235,2,18,4,8,2,2,0.57622
235,2,18,5,8,1,1,0.5742
235,2,18,6,16,1,1,0.91956
235,2,18,7,16,2,2,0.54968
235,2,18,8,8,2,2,0.41564
235,2,18,9,8,1,1,0.73593
235,2,18,10,12,2,2,0.71026
235,2,18,11,12,1,1,0.50404
235,2,18,12,12,2,2,0.46234
235,2,18,13,16,2,2,0.71044
235,2,18,14,16,1,1,0.55137
235,2,18,15,12,2,2,0.87049
235,2,18,16,8,2,1,0.52691
235,2,18,17,12,2,2,0.69541
235,2,18,18,12,2,2,0.44682
235,2,19,1,8,2,2,0.49733
235,2,19,2,8,2,2,0.40821
235,2,19,3,16,1,2,1.6547
235,2,19,4,12,1,1,0.66156
235,2,19,5,16,1,1,0.79835
235,2,19,6,12,1,1,0.6076
235,2,19,7,8,2,2,1.3041
235,2,19,8,16,1,1,1.3186
235,2,19,9,8,1,1,0.56613
235,2,19,10,8,1,1,0.56825
235,2,19,11,12,1,0,0
235,2,19,12,12,1,1,0.58014
235,2,19,13,16,2,2,0.79225
235,2,19,14,12,2,1,0.80644
235,2,19,15,12,1,1,0.8549
235,2,19,16,16,1,1,0.63737
235,2,19,17,8,1,1,0.4962
235,2,19,18,16,1,2,0.97416
235,2,20,1,12,2,2,1.5613
235,2,20,2,12,2,2,0.57398
235,2,20,3,8,2,2,0.75193
235,2,20,4,8,1,1,0.91089
235,2,20,5,8,2,2,0.63062
235,2,20,6,16,1,1,1.1107
235,2,20,7,12,2,2,0.70376
235,2,20,8,12,2,2,1.0865
235,2,20,9,8,2,2,0.56598
235,2,20,10,16,1,1,0.60642
235,2,20,11,16,2,2,0.90222
235,2,20,12,12,2,2,0.87201
235,2,20,13,16,1,1,0.94108
235,2,20,14,12,1,1,0.6076
235,2,20,15,8,2,2,0.63158
235,2,20,16,16,1,1,0.48608
235,2,20,17,16,2,2,0.83799
235,2,20,18,8,1,1,0.51246
235,2,21,1,16,1,1,0.58371
235,2,21,2,12,2,2,0.62417
235,2,21,3,12,2,2,0.62168
235,2,21,4,16,2,1,0.80662
235,2,21,5,8,2,2,1.0795
235,2,21,6,12,2,2,1.144
235,2,21,7,8,2,2,0.55842
235,2,21,8,12,2,2,0.77578
235,2,21,9,16,1,1,0.59046
235,2,21,10,8,2,2,0.47213
235,2,21,11,16,2,2,1.1108
235,2,21,12,16,2,1,1.0531
235,2,21,13,12,1,1,0.82214
235,2,21,14,12,2,2,0.55202
235,2,21,15,8,1,1,0.83127
235,2,21,16,16,1,1,0.59914
235,2,21,17,8,1,1,0.67026
235,2,21,18,8,2,2,1.0721
235,2,22,1,12,1,1,0.99293
235,2,22,2,8,1,1,0.79144
235,2,22,3,8,1,1,0.52678
235,2,22,4,8,2,2,0.67129
235,2,22,5,12,2,2,0.4562
235,2,22,6,12,2,2,0.57459
235,2,22,7,12,1,1,0.99116
235,2,22,8,12,2,2,1.3581
235,2,22,9,16,1,1,0.69576
235,2,22,10,16,2,2,1.0538
235,2,22,11,8,2,2,0.64795
235,2,22,12,16,1,1,1.1822
235,2,22,13,8,1,1,0.75026
235,2,22,14,12,2,2,0.55123
235,2,22,15,8,1,1,0.53632
235,2,22,16,16,2,2,0.47893
235,2,22,17,16,1,1,1.094
235,2,22,18,16,2,2,1.5273
235,2,23,1,8,2,2,0.69707
235,2,23,2,12,2,2,0.61534
235,2,23,3,8,2,2,0.60021
235,2,23,4,8,2,2,0.63128
235,2,23,5,16,1,1,0.79003
235,2,23,6,12,2,2,1.0077
235,2,23,7,16,2,2,0.63766
235,2,23,8,8,2,2,0.61498
235,2,23,9,12,1,1,0.81576
235,2,23,10,12,2,2,0.46114
235,2,23,11,12,1,1,0.55151
235,2,23,12,16,1,1,1.0304
235,2,23,13,8,2,2,0.53524
235,2,23,14,16,2,2,0.87877
235,2,23,15,12,2,2,0.67832
235,2,23,16,16,2,2,0.87949
235,2,23,17,16,2,2,0.51922
235,2,23,18,8,1,1,0.89458
235,2,24,1,16,2,2,1.009
235,2,24,2,12,1,1,0.66268
235,2,24,3,16,1,1,0.58957
235,2,24,4,12,1,1,0.73543
235,2,24,5,12,1,1,0.49469
235,2,24,6,8,1,1,0.65511
235,2,24,7,16,1,1,0.53459
235,2,24,8,16,1,1,0.76696
235,2,24,9,8,1,1,0.56646
235,2,24,10,12,2,2,0.74223
235,2,24,11,16,2,2,0.91902
235,2,24,12,8,2,2,1.015
235,2,24,13,16,1,1,1.1258
235,2,24,14,8,1,1,0.53617
235,2,24,15,8,1,1,0.50376
235,2,24,16,12,1,1,0.5345
235,2,24,17,8,1,1,1.2157
235,2,24,18,12,2,2,0.75
235,3,1,1,16,1,1,0.71136
235,3,1,2,16,1,1,1.2338
235,3,1,3,12,2,2,0.64693
235,3,1,4,16,1,1,0.63945
235,3,1,5,12,1,1,0.55983
235,3,1,6,8,2,1,0.72052
235,3,1,7,16,1,1,0.63923
235,3,1,8,8,2,2,0.64843
235,3,1,9,8,2,2,0.57627
235,3,1,10,12,2,2,1.2482
235,3,1,11,12,2,2,1.6556
235,3,1,12,12,1,1,0.48704
235,3,1,13,8,2,2,0.69771
235,3,1,14,16,2,2,1.423
235,3,1,15,16,1,1,0.79204
235,3,1,16,8,2,2,0.63252
235,3,1,17,12,2,2,0.5369
235,3,1,18,8,1,1,0.46422
235,3,2,1,16,1,1,0.59137
235,3,2,2,8,2,2,0.7691
235,3,2,3,8,2,2,0.46386
235,3,2,4,16,2,2,0.45679
235,3,2,5,16,2,2,0.42373
235,3,2,6,12,1,1,0.91273
235,3,2,7,12,2,2,1.1929
235,3,2,8,12,1,1,0.71071
235,3,2,9,16,1,1,1.4897
235,3,2,10,8,1,1,0.71988
235,3,2,11,12,2,2,0.44851
235,3,2,12,8,1,1,0.79291
235,3,2,13,8,1,1,0.48753
235,3,2,14,16,1,1,0.87292
235,3,2,15,12,1,1,0.46427
235,3,2,16,8,1,1,0.40108
235,3,2,17,16,2,2,1.3831
235,3,2,18,12,1,1,0.47906
235,3,3,1,16,1,1,0.57101
235,3,3,2,8,1,1,0.95284
235,3,3,3,12,2,2,0.88827
235,3,3,4,16,2,2,0.56728
235,3,3,5,8,2,2,0.43994
235,3,3,6,12,1,2,0.43285
235,3,3,7,12,1,1,0.7664
235,3,3,8,8,2,2,0.70543
235,3,3,9,12,1,1,0.5597
235,3,3,10,16,1,1,0.96811
235,3,3,11,16,1,1,0.46331
235,3,3,12,8,2,2,0.51233
235,3,3,13,16,1,1,0.89534
235,3,3,14,8,1,1,0.73657
235,3,3,15,16,1,1,0.87162
235,3,3,16,12,1,1,0.68007
235,3,3,17,12,2,2,0.81603
235,3,3,18,8,1,1,1.1833
235,3,4,1,8,1,1,0.82823
235,3,4,2,16,2,2,0.70297
235,3,4,3,12,2,2,0.54511
235,3,4,4,12,2,1,0.82437
235,3,4,5,16,1,1,0.64727
235,3,4,6,12,2,2,0.83964
235,3,4,7,8,2,2,0.47213
235,3,4,8,8,2,2,0.61741
235,3,4,9,16,1,1,0.7917
235,3,4,10,8,2,2,0.5371
235,3,4,11,16,1,1,0.57555
235,3,4,12,16,1,1,1.1194
235,3,4,13,8,1,2,0.68041
235,3,4,14,16,2,2,1.1038
235,3,4,15,8,2,2,0.52748
235,3,4,16,12,1,1,0.80791
235,3,4,17,12,1,1,0.52783
235,3,4,18,12,1,1,0.6887
235,3,5,1,16,1,1,0.77081
235,3,5,2,12,1,1,1.1287
235,3,5,3,16,2,2,0.78297
235,3,5,4,16,2,1,1.0305
235,3,5,5,8,1,2,0.67288
235,3,5,6,8,1,1,1.5518
235,3,5,7,12,1,1,1.3036
235,3,5,8,8,1,1,0.5366
235,3,5,9,12,1,1,0.87198
235,3,5,10,8,2,2,0.82378
235,3,5,11,16,1,1,0.84759
235,3,5,12,12,2,2,0.80697
235,3,5,13,12,1,1,0.74397
235,3,5,14,8,2,2,0.52793
235,3,5,15,16,2,1,0.72834
235,3,5,16,8,2,2,0.92812
235,3,5,17,12,1,1,1.2147
235,3,5,18,16,2,2,1.2793
235,3,6,1,12,2,2,0.61987
235,3,6,2,8,1,1,0.97614
235,3,6,3,8,2,2,0.51978
235,3,6,4,8,2,2,0.44906
235,3,6,5,12,1,1,0.53684
235,3,6,6,16,1,1,0.48774
235,3,6,7,16,2,2,0.87105
235,3,6,8,16,1,1,1.6068
235,3,6,9,12,1,1,0.63219
235,3,6,10,12,1,1,0.63161
235,3,6,11,12,1,1,0.64793
235,3,6,12,8,2,1,0.52132
235,3,6,13,12,2,2,0.60864
235,3,6,14,16,2,2,0.63932
235,3,6,15,8,1,1,0.5931
235,3,6,16,16,1,1,0.60777
235,3,6,17,8,2,2,0.46506
235,3,6,18,16,1,1,0.58349
235,3,7,1,16,2,2,0.94706
235,3,7,2,8,2,2,0.83226
235,3,7,3,8,1,1,0.76798
235,3,7,4,12,1,1,0.5598
235,3,7,5,16,1,1,0.85611
235,3,7,6,12,1,2,1.1105
235,3,7,7,12,1,1,0.7438
235,3,7,8,8,2,2,1.0235
235,3,7,9,8,1,1,0.56843
235,3,7,10,16,2,2,1.0235
235,3,7,11,16,2,2,0.51115
235,3,7,12,12,1,1,1.0327
235,3,7,13,12,1,1,1.0085
235,3,7,14,8,1,1,0.43945
235,3,7,15,12,2,1,0.51185
235,3,7,16,16,1,1,0.66365
235,3,7,17,8,2,2,1.0571
235,3,7,18,16,2,2,1.024
235,3,8,1,12,1,1,1.1071
235,3,8,2,8,1,1,0.50481
235,3,8,3,12,2,2,0.58655
235,3,8,4,12,1,1,1.1789
235,3,8,5,8,1,1,0.62468
235,3,8,6,12,1,1,1.4957
235,3,8,7,8,1,1,0.94419
235,3,8,8,16,2,2,0.91924
235,3,8,9,16,1,1,0.61536
235,3,8,10,12,2,2,0.81687
235,3,8,11,8,1,1,0.54432
235,3,8,12,16,2,2,1.1271
235,3,8,13,16,1,1,0.59178
235,3,8,14,16,1,1,0.59997
235,3,8,15,12,2,2,0.83934
235,3,8,16,8,2,2,0.64831
235,3,8,17,8,2,2,0.68103
235,3,8,18,16,1,2,0.59268
235,3,9,1,8,2,2,0.84324
235,3,9,2,12,1,1,0.9193
235,3,9,3,12,1,1,1.0322
235,3,9,4,16,2,2,0.55961
235,3,9,5,12,1,1,0.83965
235,3,9,6,16,1,1,0.52772
235,3,9,7,16,1,1,1.1435
235,3,9,8,12,1,1,0.53622
235,3,9,9,16,2,2,0.53541
235,3,9,10,16,1,1,0.46466
235,3,9,11,8,2,2,0.58439
235,3,9,12,12,2,2,0.62446
235,3,9,13,8,1,1,0.63998
235,3,9,14,8,1,1,0.58466
235,3,9,15,16,1,1,0.67936
235,3,9,16,8,1,1,0.84852
235,3,9,17,8,1,1,0.75219
235,3,9,18,12,1,1,0.65559
235,3,10,1,8,1,1,0.89088
235,3,10,2,8,1,1,0.93701
235,3,10,3,12,2,2,0.5032
235,3,10,4,8,2,2,0.52854
235,3,10,5,12,2,2,0.87025
235,3,10,6,16,1,1,0.59951
235,3,10,7,12,2,2,0.72781
235,3,10,8,16,1,1,0.50291
235,3,10,9,12,1,1,0.92826
235,3,10,10,8,1,1,0.52768
235,3,10,11,12,1,1,1.0641
235,3,10,12,16,1,1,0.76001
235,3,10,13,8,2,2,0.84863
235,3,10,14,16,2,2,0.82234
235,3,10,15,8,1,1,0.59982
235,3,10,16,16,1,1,0.71201
235,3,10,17,12,2,1,0.51958
235,3,10,18,16,1,1,0.67432
235,3,11,1,16,1,1,1.0989
235,3,11,2,12,1,1,0.52788
235,3,11,3,8,1,1,0.58424
235,3,11,4,16,1,1,0.47196
235,3,11,5,16,2,2,0.8726
235,3,11,6,16,2,2,0.48651
235,3,11,7,8,1,1,0.60861
235,3,11,8,16,1,1,1.2561
235,3,11,9,12,1,1,0.91201
235,3,11,10,12,2,2,0.66393
235,3,11,11,12,2,2,0.76811
235,3,11,12,8,1,1,0.96821
235,3,11,13,12,1,1,0.50393
235,3,11,14,8,2,2,0.51315
235,3,11,15,12,1,1,0.59246
235,3,11,16,16,1,1,0.63174
235,3,11,17,8,1,1,0.50405
235,3,11,18,8,1,1,0.44951
235,3,12,1,8,1,1,0.45159
235,3,12,2,12,2,2,0.87999
235,3,12,3,12,2,2,0.55245
235,3,12,4,8,1,1,0.63236
235,3,12,5,12,1,1,0.80053
235,3,12,6,12,2,2,0.82428
235,3,12,7,8,2,2,0.88796
235,3,12,8,8,1,1,0.55194
235,3,12,9,8,2,2,0.96899
235,3,12,10,8,2,2,1.2484
235,3,12,11,16,2,2,0.77495
235,3,12,12,12,2,2,0.55913
235,3,12,13,16,2,2,0.60026
235,3,12,14,16,2,2,1.0075
235,3,12,15,16,1,2,0.73534
235,3,12,16,16,2,2,0.608
235,3,12,17,16,1,1,0.78421
235,3,12,18,12,1,1,0.91923
235,3,13,1,12,2,2,0.51508
235,3,13,2,8,1,1,0.52888
235,3,13,3,16,1,1,0.51112
235,3,13,4,12,2,2,0.54509
235,3,13,5,8,1,1,0.48921
235,3,13,6,16,1,1,0.71124
235,3,13,7,8,2,2,0.95276
235,3,13,8,8,2,2,0.80801
235,3,13,9,8,2,2,0.5608
235,3,13,10,16,1,1,0.50325
235,3,13,11,12,2,2,0.69641
235,3,13,12,16,2,2,0.54373
235,3,13,13,8,2,2,0.56886
235,3,13,14,12,2,2,1.3838
235,3,13,15,12,1,1,0.6804
235,3,13,16,16,2,2,0.9914
235,3,13,17,16,1,1,0.67919
235,3,13,18,12,2,2,0.90451
235,3,14,1,8,2,2,0.84393
235,3,14,2,16,2,2,0.53599
235,3,14,3,8,2,2,0.68024
235,3,14,4,16,2,2,1.1356
235,3,14,5,16,2,2,0.44741
235,3,14,6,8,2,2,0.40097
235,3,14,7,8,1,1,0.66447
235,3,14,8,8,1,1,1.1047
235,3,14,9,12,1,1,0.5362
235,3,14,10,12,2,1,0.58483
235,3,14,11,16,1,1,0.63992
235,3,14,12,16,2,2,0.60723
235,3,14,13,16,2,2,0.58445
235,3,14,14,12,2,2,0.81683
235,3,14,15,12,2,2,0.49465
235,3,14,16,12,2,2,0.76905
235,3,14,17,8,2,2,0.5522
235,3,14,18,12,2,2,0.85543
235,3,15,1,8,2,2,0.61185
235,3,15,2,16,2,2,0.71209
235,3,15,3,8,1,1,1.0164
235,3,15,4,12,1,1,0.44719
235,3,15,5,12,1,1,1.0159
235,3,15,6,16,1,1,0.86394
235,3,15,7,8,1,1,0.51945
235,3,15,8,12,2,2,0.67269
235,3,15,9,8,1,1,0.78498
235,3,15,10,16,2,1,0.48716
235,3,15,11,12,1,1,0.60058
235,3,15,12,16,2,2,0.47927
235,3,15,13,8,1,1,0.61657
235,3,15,14,8,2,2,0.88868
235,3,15,15,16,1,1,1.0313
235,3,15,16,16,1,1,0.67958
235,3,15,17,12,2,2,0.57611
235,3,15,18,12,1,1,0.56026
235,3,16,1,16,1,2,1.3469
235,3,16,2,8,2,2,0.56017
235,3,16,3,8,1,1,0.68103
235,3,16,4,12,1,1,0.52811
235,3,16,5,8,1,1,1.0538
235,3,16,6,16,2,2,1.0806
235,3,16,7,12,2,2,0.60926
235,3,16,8,12,2,2,0.60328
235,3,16,9,16,2,2,1.2476
235,3,16,10,16,1,1,0.7812
235,3,16,11,16,2,2,0.55478
235,3,16,12,12,1,1,0.98537
235,3,16,13,12,1,1,0.78424
235,3,16,14,8,1,1,0.62325
235,3,16,15,12,2,1,0.64607
235,3,16,16,8,2,2,0.67288
235,3,16,17,16,2,2,0.53744
235,3,16,18,8,1,1,0.64965
235,3,17,1,12,1,1,0.80286
235,3,17,2,16,1,1,0.76667
235,3,17,3,8,1,1,0.56801
235,3,17,4,8,2,2,0.50375
235,3,17,5,12,1,1,0.59214
235,3,17,6,16,1,1,0.48736
235,3,17,7,8,1,1,0.81604
235,3,17,8,8,1,1,0.55199
235,3,17,9,16,2,2,1.0799
235,3,17,10,8,2,2,0.53528
235,3,17,11,8,1,1,0.70425
235,3,17,12,16,1,1,0.50268
235,3,17,13,12,1,1,0.4879
235,3,17,14,12,2,2,1.4634
235,3,17,15,12,1,1,0.67249
235,3,17,16,16,2,2,0.80755
235,3,17,17,12,2,1,0.88681
235,3,17,18,16,1,1,0.69522
235,3,18,1,8,1,1,0.95574
235,3,18,2,16,1,1,0.94373
235,3,18,3,16,2,2,0.60639
235,3,18,4,8,2,2,0.56033
235,3,18,5,8,1,1,0.53669
235,3,18,6,16,1,1,0.8154
235,3,18,7,16,2,2,0.67209
235,3,18,8,8,2,2,0.44857
235,3,18,9,8,1,1,0.56101
235,3,18,10,12,2,2,0.44738
235,3,18,11,12,1,1,0.69637
235,3,18,12,12,2,2,1.3126
235,3,18,13,16,2,2,1.2635
235,3,18,14,16,1,1,0.90346
235,3,18,15,12,2,2,0.50417
235,3,18,16,8,2,2,0.49736
235,3,18,17,12,2,2,0.41573
235,3,18,18,12,2,2,0.3921
235,3,19,1,8,2,2,1.1235
235,3,19,2,8,2,2,0.74409
235,3,19,3,16,1,2,0.5434
235,3,19,4,12,1,1,1.6316
235,3,19,5,16,1,1,0.56751
235,3,19,6,12,1,1,0.54293
235,3,19,7,8,2,2,0.92897
235,3,19,8,16,1,1,0.51108
235,3,19,9,8,1,1,0.51964
235,3,19,10,8,1,1,0.5442
235,3,19,11,12,1,1,1.167
235,3,19,12,12,1,1,0.48005
235,3,19,13,16,2,2,0.59868
235,3,19,14,12,2,2,0.60828
235,3,19,15,12,1,1,0.55926
235,3,19,16,16,1,1,0.65578
235,3,19,17,8,1,1,0.50384
235,3,19,18,16,1,1,0.4448
235,3,20,1,12,2,2,0.55537
235,3,20,2,12,2,2,0.49664
235,3,20,3,8,2,2,0.51229
235,3,20,4,8,1,1,0.49657
235,3,20,5,8,2,2,1.0093
235,3,20,6,16,1,1,0.53457
235,3,20,7,12,2,2,0.47952
235,3,20,8,12,2,2,0.75229
235,3,20,9,8,2,2,0.39969
235,3,20,10,16,1,1,0.44803
235,3,20,11,16,2,2,1.1119
235,3,20,12,12,2,2,0.47961
235,3,20,13,16,1,1,0.53631
235,3,20,14,12,1,1,0.43997
235,3,20,15,8,2,2,0.4882
235,3,20,16,16,1,1,0.49354
235,3,20,17,16,2,2,0.47725
235,3,20,18,8,1,1,1.0083
235,3,21,1,16,1,1,0.88373
235,3,21,2,12,2,2,0.68734
235,3,21,3,12,2,2,1.4485
235,3,21,4,16,2,2,0.68765
235,3,21,5,8,2,2,0.73787
235,3,21,6,12,2,2,0.41635
235,3,21,7,8,2,2,0.37754
235,3,21,8,12,2,2,1.06
235,3,21,9,16,1,1,1.2959
235,3,21,10,8,2,2,0.84742
235,3,21,11,16,2,2,0.85548
235,3,21,12,16,2,2,1.888
235,3,21,13,12,1,1,0.58334
235,3,21,14,12,2,2,0.59999
235,3,21,15,8,1,2,0.88152
235,3,21,16,16,1,1,0.65435
235,3,21,17,8,1,1,0.73616
235,3,21,18,8,2,2,0.76057
235,3,22,1,12,1,1,0.55535
235,3,22,2,8,1,1,0.70494
235,3,22,3,8,1,1,0.57646
235,3,22,4,8,2,1,0.74405
235,3,22,5,12,2,2,0.52808
235,3,22,6,12,2,2,0.59238
235,3,22,7,12,1,1,0.54379
235,3,22,8,12,2,2,1.0412
235,3,22,9,16,1,1,0.63607
235,3,22,10,16,2,2,1.0457
235,3,22,11,8,2,2,0.52068
235,3,22,12,16,1,1,0.57573
235,3,22,13,8,1,1,1.0728
235,3,22,14,12,2,2,0.79893
235,3,22,15,8,1,1,0.52972
235,3,22,16,16,2,2,0.66177
235,3,22,17,16,1,1,0.45673
235,3,22,18,16,2,2,0.4727
235,3,23,1,8,2,2,0.60326
235,3,23,2,12,2,2,0.58182
235,3,23,3,8,2,2,0.44578
235,3,23,4,8,2,2,0.80345
235,3,23,5,16,1,1,0.51486
235,3,23,6,12,2,2,0.74129
235,3,23,7,16,2,2,0.63028
235,3,23,8,8,2,2,0.5335
235,3,23,9,12,1,1,0.99241
235,3,23,10,12,2,2,0.62029
235,3,23,11,12,1,1,0.66773
235,3,23,12,16,1,2,0.69018
235,3,23,13,8,2,2,0.46665
235,3,23,14,16,2,2,0.49125
235,3,23,15,12,2,2,0.59223
235,3,23,16,16,2,2,1.3095
235,3,23,17,16,2,2,0.84538
235,3,23,18,8,1,1,0.57298
235,3,24,1,16,2,2,0.54722
235,3,24,2,12,1,1,0.61205
235,3,24,3,16,1,1,0.71695
235,3,24,4,12,1,1,0.51842
235,3,24,5,12,1,1,1.1742
235,3,24,6,8,1,2,0.53686
235,3,24,7,16,1,1,0.55181
235,3,24,8,16,1,1,0.50903
235,3,24,9,8,1,1,0.53231
235,3,24,10,12,2,2,1.0305
235,3,24,11,16,2,2,0.48041
235,3,24,12,8,2,2,0.65286
235,3,24,13,16,1,1,0.81451
235,3,24,14,8,1,1,0.64136
235,3,24,15,8,1,1,0.64186
235,3,24,16,12,1,1,0.76891
235,3,24,17,8,1,1,0.5637
235,3,24,18,12,2,2,1.5382
235,3,25,1,8,1,1,1.2029
235,3,25,2,12,1,1,0.6963
235,3,25,3,16,1,1,0.99068
235,3,25,4,8,2,2,0.58434
235,3,25,5,12,1,1,0.47148
235,3,25,6,8,1,1,0.60085
235,3,25,7,8,2,2,0.52882
235,3,25,8,16,1,1,0.53602
235,3,25,9,16,1,1,0.96696
235,3,25,10,12,2,2,0.99914
235,3,25,11,12,1,1,0.74412
235,3,25,12,16,2,2,0.70269
235,3,25,13,12,1,2,0.72127
235,3,25,14,16,1,1,0.60859
235,3,25,15,8,2,2,0.69604
235,3,25,16,8,2,2,0.69689
235,3,25,17,12,2,2,0.81597
235,3,25,18,16,2,2,1.0874
235,3,26,1,16,2,2,0.57961
235,3,26,2,8,2,2,1.2163
235,3,26,3,12,1,1,0.64861
235,3,26,4,12,1,1,0.49539
235,3,26,5,16,2,2,1.6409
235,3,26,6,12,2,2,0.85489
235,3,26,7,12,2,2,0.94398
235,3,26,8,16,2,2,0.72679
235,3,26,9,16,2,2,0.51112
235,3,26,10,8,1,1,0.61688
235,3,26,11,8,2,2,0.52008
235,3,26,12,16,2,2,0.496
235,3,26,13,16,2,2,1.4642
235,3,26,14,12,1,1,1.8155
235,3,26,15,8,1,1,1.0079
235,3,26,16,8,1,1,0.59259
235,3,26,17,8,1,1,0.49584
235,3,26,18,12,1,1,0.55278
235,3,27,1,16,2,2,1.7871
235,3,27,2,16,1,1,0.77549
235,3,27,3,16,1,1,1.9116
235,3,27,4,12,2,2,0.65111
