sub,sess,run,trial_num,cond,shape_stim,shape_resp,shape_RT,shape_acc,sound_stim,sound_resp,sound_RT,sound_acc
130,2,4,3,2,NaN,0,NaN,0,2,2,0.69722,1
130,2,4,4,3,2,2,0.89027,1,1,1,0.91027,1
130,2,4,5,3,1,1,0.95414,1,1,1,0.92413,1
130,2,4,6,3,2,2,0.92321,1,1,1,0.9512,1
130,2,4,7,1,1,1,0.71029,1,NaN,0,NaN,0
130,2,4,8,2,NaN,0,NaN,0,2,2,0.82011,1
130,2,4,9,1,2,2,0.86369,1,NaN,0,NaN,0
130,2,4,10,1,2,2,0.68509,1,NaN,0,NaN,0
130,2,4,11,1,1,1,0.73489,1,NaN,0,NaN,0
130,2,4,12,2,NaN,0,NaN,0,1,1,0.78081,1
130,2,4,13,3,1,0,-4402.4,0,2,2,0.78811,1
130,2,4,14,2,NaN,0,NaN,0,2,2,0.76483,1
130,2,4,15,2,NaN,0,NaN,0,2,2,0.57235,1
130,2,4,16,3,1,1,0.68702,1,2,2,0.67503,1
130,2,4,17,1,1,1,0.60624,1,NaN,0,NaN,0
130,2,4,18,3,2,2,0.75329,1,1,1,0.77628,1
130,2,5,1,3,2,2,0.8643,1,1,1,0.93529,1
130,2,5,2,1,1,1,0.56177,1,NaN,0,NaN,0
130,2,5,3,1,2,2,0.75958,1,NaN,0,NaN,0
130,2,5,4,2,NaN,0,NaN,0,1,1,0.77913,1
130,2,5,5,3,1,1,1.2241,1,1,1,1.1541,1
130,2,5,6,2,NaN,0,NaN,0,2,2,0.6855,1
130,2,5,7,2,NaN,0,NaN,0,2,2,0.69337,1
130,2,5,8,2,NaN,0,NaN,0,1,1,0.75801,1
130,2,5,9,3,1,1,0.90121,1,2,2,0.93822,1
130,2,5,10,1,1,1,0.63313,1,NaN,0,NaN,0
130,2,5,11,1,1,1,0.6718,1,NaN,0,NaN,0
130,2,5,12,2,NaN,0,NaN,0,2,2,0.9546,1
130,2,5,13,2,NaN,0,NaN,0,2,2,0.63685,1
130,2,5,14,1,2,2,0.66554,1,NaN,0,NaN,0
130,2,5,15,3,2,2,0.84888,1,1,1,0.85388,1
130,2,5,16,3,2,2,1.0596,1,2,1,1.1186,0
130,2,5,17,1,2,2,0.96633,1,NaN,0,NaN,0
130,2,5,18,3,1,1,1.3174,1,1,1,1.3214,1
130,2,6,1,3,2,2,0.70142,1,1,1,0.74541,1
130,2,6,2,3,1,1,0.98258,1,1,1,0.94858,1
130,2,6,3,1,1,1,0.56037,1,NaN,0,NaN,0
130,2,6,4,1,2,2,0.61845,1,NaN,0,NaN,0
130,2,6,5,2,NaN,0,NaN,0,1,1,0.8893,1
130,2,6,6,3,2,1,1.1883,0,2,2,1.2123,1
130,2,6,7,2,NaN,0,NaN,0,1,1,0.76506,1
130,2,6,8,2,NaN,0,NaN,0,2,2,0.71652,1
130,2,6,9,3,2,2,0.75111,1,1,1,0.76813,1
130,2,6,10,1,2,2,0.75129,1,NaN,0,NaN,0
130,2,6,11,3,1,1,0.80933,1,2,2,0.73634,1
130,2,6,12,1,2,2,1.0351,1,NaN,0,NaN,0
130,2,6,13,1,1,1,0.71241,1,NaN,0,NaN,0
130,2,6,14,3,1,1,0.80923,1,1,1,0.82021,1
130,2,6,15,2,NaN,0,NaN,0,2,2,0.71129,1
130,2,6,16,1,1,1,0.6911,1,NaN,0,NaN,0
130,2,6,17,2,NaN,0,NaN,0,2,2,1.3153,1
130,2,6,18,2,NaN,0,NaN,0,2,2,0.54705,1
131,2,1,1,2,NaN,0,NaN,0,1,1,0.43331,1
131,2,1,2,2,NaN,0,NaN,0,1,1,0.37967,1
131,2,1,3,3,2,2,0.76839,1,2,2,0.6494,1
131,2,1,4,1,1,1,0.63151,1,NaN,0,NaN,0
131,2,1,5,1,2,2,0.59551,1,NaN,0,NaN,0
131,2,1,6,3,2,2,0.54375,1,1,1,0.67975,1
131,2,1,7,3,1,1,0.57709,1,2,2,0.71309,1
131,2,1,8,2,NaN,0,NaN,0,2,2,0.80831,1
131,2,1,9,1,1,1,0.49249,1,NaN,0,NaN,0
131,2,1,10,3,2,2,0.59621,1,1,1,0.51422,1
131,2,1,11,3,1,1,0.58527,1,2,2,0.68928,1
131,2,1,12,1,1,1,0.45751,1,NaN,0,NaN,0
131,2,1,13,2,NaN,0,NaN,0,1,1,0.46971,1
131,2,1,14,1,2,2,0.50662,1,NaN,0,NaN,0
131,2,1,15,3,1,1,0.69847,1,1,1,0.88046,1
131,2,1,16,2,NaN,0,NaN,0,2,2,0.44987,1
131,2,1,17,2,NaN,0,NaN,0,2,2,0.4393,1
131,2,1,18,1,2,2,0.54235,1,NaN,0,NaN,0
131,2,2,1,2,NaN,0,NaN,0,1,1,0.51347,1
131,2,2,2,2,NaN,0,NaN,0,1,1,0.40298,1
131,2,2,3,3,1,1,0.70288,1,1,1,0.51288,1
131,2,2,4,1,1,1,0.57532,1,NaN,0,NaN,0
131,2,2,5,2,NaN,0,NaN,0,2,2,0.60757,1
131,2,2,6,2,NaN,0,NaN,0,2,2,0.59847,1
131,2,2,7,3,2,2,0.81235,1,1,1,0.58737,1
131,2,2,8,3,2,2,0.52451,1,1,1,0.48552,1
131,2,2,9,2,NaN,0,NaN,0,1,1,0.57174,1
131,2,2,10,1,2,2,0.48449,1,NaN,0,NaN,0
131,2,2,11,1,1,1,0.50858,1,NaN,0,NaN,0
131,2,2,12,3,2,2,1.0997,1,2,2,0.88667,1
131,2,2,13,1,2,2,0.46134,1,NaN,0,NaN,0
131,2,2,14,1,1,1,0.51473,1,NaN,0,NaN,0
131,2,2,15,3,1,1,0.64654,1,2,2,0.52155,1
131,2,2,16,1,1,1,0.5333,1,NaN,0,NaN,0
131,2,2,17,3,2,2,0.72439,1,2,2,0.88338,1
131,2,2,18,2,NaN,0,NaN,0,2,2,0.48075,1
131,2,3,1,1,2,2,0.43419,1,NaN,0,NaN,0
131,2,3,2,2,NaN,0,NaN,0,2,2,0.52859,1
131,2,3,3,1,1,1,0.51931,1,NaN,0,NaN,0
131,2,3,4,2,NaN,0,NaN,0,2,2,0.45855,1
131,2,3,5,1,1,1,0.49031,1,NaN,0,NaN,0
131,2,3,6,2,NaN,0,NaN,0,1,1,0.48324,1
131,2,3,7,1,1,1,0.49257,1,NaN,0,NaN,0
131,2,3,8,3,1,1,0.85952,1,1,1,0.69053,1
131,2,3,9,3,2,2,0.61839,1,1,1,0.50038,1
131,2,3,10,3,1,1,0.61854,1,1,1,0.41554,1
131,2,3,11,2,NaN,0,NaN,0,2,2,0.54122,1
131,2,3,12,2,NaN,0,NaN,0,1,1,0.40134,1
131,2,3,13,2,NaN,0,NaN,0,1,1,0.40851,1
131,2,3,14,1,2,2,0.5084,1,NaN,0,NaN,0
131,2,3,15,3,2,2,0.64842,1,2,2,0.46743,1
131,2,3,16,3,1,1,0.68035,1,2,2,0.55034,1
131,2,3,17,3,2,2,0.63038,1,2,2,0.44839,1
131,2,3,18,1,2,2,0.47899,1,NaN,0,NaN,0
131,2,4,1,3,2,2,0.65875,1,2,2,0.46775,1
131,2,4,2,2,NaN,0,NaN,0,1,1,0.47209,1
131,2,4,3,2,NaN,0,NaN,0,2,2,0.57611,1
131,2,4,4,1,2,2,0.50983,1,NaN,0,NaN,0
131,2,4,5,1,1,1,0.53782,1,NaN,0,NaN,0
131,2,4,6,1,1,1,0.51813,1,NaN,0,NaN,0
131,2,4,7,3,2,2,0.55447,1,1,1,0.72347,1
131,2,4,8,2,NaN,0,NaN,0,2,2,0.54276,1
131,2,4,9,3,1,1,0.63119,1,1,1,0.4722,1
131,2,4,10,3,2,2,0.81322,1,2,2,0.65023,1
131,2,4,11,2,NaN,0,NaN,0,1,1,0.43328,1
131,2,4,12,3,1,1,0.64169,1,1,1,0.48671,1
131,2,4,13,1,2,2,0.41419,1,NaN,0,NaN,0
131,2,4,14,2,NaN,0,NaN,0,2,2,0.4362,1
131,2,4,15,1,1,1,0.46801,1,NaN,0,NaN,0
131,2,4,16,1,1,1,0.42114,1,NaN,0,NaN,0
131,2,4,17,2,NaN,0,NaN,0,2,2,0.538,1
131,2,4,18,3,2,2,0.85208,1,1,1,0.73008,1
131,2,5,1,2,NaN,0,NaN,0,1,1,0.40083,1
131,2,5,2,2,NaN,0,NaN,0,1,1,0.42044,1
131,2,5,3,3,2,2,0.68043,1,2,2,0.43445,1
131,2,5,4,1,1,1,0.44639,1,NaN,0,NaN,0
131,2,5,5,1,2,2,0.55249,1,NaN,0,NaN,0
131,2,5,6,3,2,2,0.68382,1,1,1,0.49782,1
131,2,5,7,3,1,1,0.60042,1,2,2,0.50743,1
131,2,5,8,2,NaN,0,NaN,0,2,2,0.42994,1
131,2,5,9,1,1,1,0.55345,1,NaN,0,NaN,0
131,2,5,10,3,2,2,0.70623,1,1,1,0.52824,1
131,2,5,11,3,1,1,0.59542,1,2,2,0.46142,1
131,2,5,12,1,1,1,0.42927,1,NaN,0,NaN,0
131,2,5,13,2,NaN,0,NaN,0,1,1,0.46019,1
131,2,5,14,1,2,2,0.46257,1,NaN,0,NaN,0
131,2,5,15,3,1,2,0.51566,0,1,1,0.74566,1
131,2,5,16,2,NaN,0,NaN,0,2,2,0.54384,1
131,2,5,17,2,NaN,0,NaN,0,2,2,0.46068,1
131,2,5,18,1,2,2,0.54678,1,NaN,0,NaN,0
131,2,6,1,2,NaN,0,NaN,0,1,1,0.48839,1
131,2,6,2,2,NaN,0,NaN,0,1,1,0.40824,1
131,2,6,3,3,1,1,0.75076,1,1,1,0.57278,1
131,2,6,4,1,1,1,0.44748,1,NaN,0,NaN,0
131,2,6,5,2,NaN,0,NaN,0,2,2,0.59149,1
131,2,6,6,2,NaN,0,NaN,0,2,2,0.41453,1
131,2,6,7,3,2,2,0.69436,1,1,1,0.52937,1
131,2,6,8,3,2,2,0.64749,1,1,1,0.49749,1
131,2,6,9,2,NaN,0,NaN,0,1,1,0.51554,1
131,2,6,10,1,2,2,0.58142,1,NaN,0,NaN,0
131,2,6,11,1,1,1,0.49836,1,NaN,0,NaN,0
131,2,6,12,3,2,2,0.88021,1,2,2,0.77421,1
131,2,6,13,1,2,2,0.47156,1,NaN,0,NaN,0
131,2,6,14,1,1,1,0.52939,1,NaN,0,NaN,0
131,2,6,15,3,1,1,0.52246,1,2,2,0.67645,1
131,2,6,16,1,1,1,0.53659,1,NaN,0,NaN,0
131,2,6,17,3,2,2,0.7375,1,2,2,0.52949,1
131,2,6,18,2,NaN,0,NaN,0,2,2,0.44961,1
132,2,1,1,2,NaN,0,NaN,0,1,1,0.39104,1
132,2,1,2,3,2,2,0.60126,1,2,2,0.33227,1
132,2,1,3,1,1,1,0.50324,1,NaN,0,NaN,0
132,2,1,4,2,NaN,0,NaN,0,1,1,0.4472,1
132,2,1,5,3,1,1,0.64164,1,2,2,0.41966,1
132,2,1,6,1,2,2,0.56671,1,NaN,0,NaN,0
132,2,1,7,1,2,2,0.54312,1,NaN,0,NaN,0
132,2,1,8,3,2,1,0.56915,0,1,1,0.90513,1
132,2,1,9,3,1,1,0.94861,1,2,2,0.95461,1
132,2,1,10,1,1,1,0.43752,1,NaN,0,NaN,0
132,2,1,11,2,NaN,0,NaN,0,1,1,0.53096,1
132,2,1,12,2,NaN,0,NaN,0,1,1,0.44557,1
132,2,1,13,1,2,0,-13908,0,NaN,1,NaN,0
132,2,1,14,3,1,1,0.69373,1,2,2,0.63773,1
132,2,1,15,1,2,2,0.48627,1,NaN,0,NaN,0
132,2,1,16,2,NaN,0,NaN,0,1,1,0.51157,1
132,2,1,17,2,NaN,0,NaN,0,2,2,0.50966,1
132,2,1,18,3,1,1,0.48074,1,2,2,0.30175,1
132,2,2,1,1,1,1,0.42455,1,NaN,0,NaN,0
132,2,2,2,2,NaN,0,NaN,0,1,1,0.61641,1
132,2,2,3,2,NaN,0,NaN,0,2,2,0.40787,1
132,2,2,4,1,1,1,0.52832,1,NaN,0,NaN,0
132,2,2,5,3,2,1,0.81881,0,2,2,1.1088,1
132,2,2,6,3,2,1,0.92315,0,2,2,1.3831,1
132,2,2,7,3,1,1,0.60416,1,1,1,0.99516,1
132,2,2,8,1,2,2,0.54541,1,NaN,0,NaN,0
132,2,2,9,2,NaN,0,NaN,0,1,1,0.65257,1
132,2,2,10,2,NaN,0,NaN,0,1,1,0.46137,1
132,2,2,11,1,2,2,0.63835,1,NaN,0,NaN,0
132,2,2,12,2,NaN,0,NaN,0,1,1,0.51251,1
132,2,2,13,3,1,1,0.67854,1,2,2,0.79353,1
132,2,2,14,1,2,2,0.54852,1,NaN,0,NaN,0
132,2,2,15,2,NaN,0,NaN,0,1,1,0.51715,1
132,2,2,16,3,1,1,0.76333,1,2,2,0.87835,1
132,2,2,17,1,1,1,0.5154,1,NaN,0,NaN,0
132,2,2,18,3,2,2,0.89341,1,2,2,1.2194,1
132,2,3,1,2,NaN,0,NaN,0,2,2,0.54706,1
132,2,3,2,3,1,1,0.62139,1,1,1,0.81638,1
132,2,3,3,3,1,1,0.53643,1,1,1,0.74043,1
132,2,3,4,2,NaN,0,NaN,0,1,2,0.5964,0
132,2,3,5,1,2,2,0.57719,1,NaN,0,NaN,0
132,2,3,6,2,NaN,0,NaN,0,2,2,0.47952,1
132,2,3,7,3,1,1,0.86243,1,1,1,0.96342,1
132,2,3,8,3,1,1,0.58626,1,1,1,0.74326,1
132,2,3,9,3,2,2,0.67262,1,1,1,0.75262,1
132,2,3,10,1,2,2,0.5414,1,NaN,0,NaN,0
132,2,3,11,2,NaN,0,NaN,0,2,2,0.50736,1
132,2,3,12,1,2,2,0.58429,1,NaN,0,NaN,0
132,2,3,13,1,1,1,0.56742,1,NaN,0,NaN,0
132,2,3,14,2,NaN,0,NaN,0,2,2,0.39651,1
132,2,3,15,1,1,1,0.55695,1,NaN,0,NaN,0
132,2,3,16,3,2,2,0.5704,1,2,1,0.71539,0
132,2,3,17,1,2,2,0.54406,1,NaN,0,NaN,0
132,2,3,18,2,NaN,0,NaN,0,2,2,0.48537,1
132,2,4,1,1,2,2,0.55803,1,NaN,0,NaN,0
132,2,4,2,2,NaN,0,NaN,0,2,2,0.40631,1
132,2,4,3,3,1,1,0.47831,1,1,1,0.75131,1
132,2,4,4,1,2,2,0.54622,1,NaN,0,NaN,0
132,2,4,5,2,NaN,0,NaN,0,1,2,0.61213,0
132,2,4,6,1,1,1,0.46922,1,NaN,0,NaN,0
132,2,4,7,2,NaN,0,NaN,0,1,2,0.45669,0
132,2,4,8,1,2,2,0.60023,1,NaN,0,NaN,0
132,2,4,9,3,2,2,0.53474,1,1,1,0.75173,1
132,2,4,10,3,1,1,0.47507,1,2,2,0.59308,1
132,2,4,11,1,2,2,0.67026,1,NaN,0,NaN,0
132,2,4,12,3,1,1,0.56418,1,2,2,0.74816,1
132,2,4,13,2,NaN,0,NaN,0,1,1,0.50615,1
132,2,4,14,2,NaN,0,NaN,0,2,2,0.53418,1
132,2,4,15,2,NaN,0,NaN,0,2,2,0.63212,1
132,2,4,16,3,1,1,0.51104,1,1,1,0.73502,1
132,2,4,17,3,1,1,0.55541,1,2,2,0.89339,1
132,2,4,18,1,2,2,0.50306,1,NaN,0,NaN,0
132,2,5,1,2,NaN,0,NaN,0,1,1,0.79883,1
132,2,5,2,3,2,2,0.9111,1,2,2,1.1231,1
132,2,5,3,1,1,1,0.56338,1,NaN,0,NaN,0
132,2,5,4,2,NaN,0,NaN,0,1,1,0.53035,1
132,2,5,5,3,1,1,0.49362,1,2,2,0.68861,1
132,2,5,6,1,2,1,0.53833,0,NaN,0,NaN,0
132,2,5,7,1,2,2,0.49904,1,NaN,0,NaN,0
132,2,5,8,3,2,2,0.5388,1,1,2,0.73879,0
132,2,5,9,3,1,1,0.66149,1,2,2,0.75849,1
132,2,5,10,1,1,1,0.52783,1,NaN,0,NaN,0
132,2,5,11,2,NaN,0,NaN,0,1,1,0.49532,1
132,2,5,12,2,NaN,0,NaN,0,1,1,0.61615,1
132,2,5,13,1,2,2,0.51375,1,NaN,0,NaN,0
132,2,5,14,3,1,1,0.60464,1,2,2,0.99664,1
132,2,5,15,1,2,2,0.4829,1,NaN,0,NaN,0
132,2,5,16,2,NaN,0,NaN,0,1,2,0.48173,0
132,2,5,17,2,NaN,0,NaN,0,2,2,0.60154,1
132,2,5,18,3,1,1,0.64651,1,2,2,0.73351,1
132,2,6,1,1,1,1,0.41236,1,NaN,0,NaN,0
132,2,6,2,2,NaN,0,NaN,0,1,1,0.49456,1
132,2,6,3,2,NaN,0,NaN,0,2,2,0.44277,1
132,2,6,4,1,1,1,0.51721,1,NaN,0,NaN,0
132,2,6,5,3,2,1,0.62921,0,2,2,0.77923,1
132,2,6,6,3,2,2,0.45239,1,2,2,0.72138,1
132,2,6,7,3,1,1,0.64573,1,1,1,0.75473,1
132,2,6,8,1,2,2,0.73754,1,NaN,0,NaN,0
132,2,6,9,2,NaN,0,NaN,0,1,1,0.50255,1
132,2,6,10,2,NaN,0,NaN,0,1,2,0.31435,0
132,2,6,11,1,2,2,0.5175,1,NaN,0,NaN,0
132,2,6,12,2,NaN,0,NaN,0,1,1,0.95862,1
132,2,6,13,3,1,1,0.59053,1,2,2,0.44549,1
132,2,6,14,1,2,2,0.43136,1,NaN,0,NaN,0
132,2,6,15,2,NaN,0,NaN,0,1,1,0.6755,1
132,2,6,16,3,1,1,0.61633,1,2,2,0.71334,1
132,2,6,17,1,1,1,0.50731,1,NaN,0,NaN,0
132,2,6,18,3,2,2,1.0749,1,2,2,1.2469,1
133,2,1,1,1,1,1,0.64789,1,NaN,0,NaN,0
133,2,1,2,3,2,2,1.0107,1,1,1,0.9957,1
133,2,1,3,2,NaN,0,NaN,0,1,1,0.56439,1
133,2,1,4,3,1,1,0.88649,1,2,2,0.84149,1
133,2,1,5,2,NaN,0,NaN,0,2,2,0.71781,1
133,2,1,6,2,NaN,0,NaN,0,2,2,0.42291,1
133,2,1,7,3,1,1,0.68551,1,2,2,0.67752,1
133,2,1,8,1,2,0,-7818.7,0,NaN,1,NaN,0
133,2,1,9,2,NaN,0,NaN,0,2,2,0.7916,1
133,2,1,10,1,2,2,0.6583,1,NaN,0,NaN,0
133,2,1,11,2,NaN,0,NaN,0,1,1,0.78169,1
133,2,1,12,1,1,1,0.6205,1,NaN,0,NaN,0
133,2,1,13,1,1,1,0.53586,1,NaN,0,NaN,0
133,2,1,14,3,2,2,0.66807,1,1,1,0.68607,1
133,2,1,15,3,2,2,0.98452,1,2,2,0.98254,1
133,2,1,16,3,1,1,1.0364,1,1,1,1.0584,1
133,2,1,17,2,NaN,0,NaN,0,1,1,0.75737,1
133,2,1,18,1,2,2,0.6155,1,NaN,0,NaN,0
133,2,2,1,2,NaN,0,NaN,0,1,1,0.62544,1
133,2,2,2,1,1,1,0.60464,1,NaN,0,NaN,0
133,2,2,3,2,NaN,0,NaN,0,2,2,0.69086,1
133,2,2,4,2,NaN,0,NaN,0,1,1,0.83153,1
133,2,2,5,1,1,1,0.53521,1,NaN,0,NaN,0
133,2,2,6,1,1,1,0.56961,1,NaN,0,NaN,0
133,2,2,7,3,2,0,-8122.1,0,2,2,1.1203,1
133,2,2,8,1,1,0,-8138.1,0,NaN,0,NaN,0
133,2,2,9,1,2,2,1.1014,1,NaN,0,NaN,0
133,2,2,10,2,NaN,0,NaN,0,2,2,1.6995,1
133,2,2,11,1,1,1,0.77599,1,NaN,0,NaN,0
133,2,2,12,3,2,0,-8202.1,0,2,2,0.85757,1
133,2,2,13,2,NaN,0,NaN,0,2,2,0.45947,1
133,2,2,14,2,NaN,0,NaN,0,2,2,0.71346,1
133,2,2,15,3,1,1,1.1803,1,1,1,1.2043,1
133,2,2,16,3,2,2,0.65847,1,1,1,0.64549,1
133,2,2,17,3,2,2,0.88924,1,1,1,0.87624,1
133,2,2,18,3,2,2,0.62061,1,1,1,0.6076,1
133,2,3,1,1,2,2,1.0482,1,NaN,0,NaN,0
133,2,3,2,3,2,1,1.8891,0,2,2,1.8501,1
133,2,3,3,1,1,1,0.54446,1,NaN,0,NaN,0
133,2,3,4,2,NaN,0,NaN,0,2,2,0.89617,1
133,2,3,5,3,1,1,1.2334,1,1,1,1.2634,1
133,2,3,6,2,NaN,0,NaN,0,2,2,0.96523,1
133,2,3,7,1,1,1,0.613,1,NaN,0,NaN,0
133,2,3,8,2,NaN,0,NaN,0,1,1,1.1783,1
133,2,3,9,3,1,1,3.0015,1,2,2,1.5635,1
133,2,3,10,1,1,1,0.5312,1,NaN,0,NaN,0
133,2,3,11,1,2,2,0.55036,1,NaN,0,NaN,0
133,2,3,12,3,2,2,1.0384,1,1,1,1.0324,1
133,2,3,13,2,NaN,0,NaN,0,1,1,1.4723,1
133,2,3,14,3,2,0,-8551.3,0,1,1,1.1754,1
133,2,3,15,3,1,1,1.8701,1,2,2,1.8511,1
133,2,3,16,2,NaN,0,NaN,0,1,1,0.63222,1
133,2,3,17,1,2,0,-8599.3,0,NaN,0,NaN,0
133,2,3,18,2,NaN,0,NaN,0,2,2,1.1601,1
133,2,4,1,3,2,2,0.59793,1,1,1,0.60194,1
133,2,4,2,2,NaN,0,NaN,0,1,1,1.3224,1
133,2,4,3,1,1,0,-8693.7,0,NaN,0,NaN,0
133,2,4,4,3,1,1,0.94316,1,2,2,0.92716,1
133,2,4,5,1,2,0,-8725.8,0,NaN,0,NaN,0
133,2,4,6,3,2,0,-8741.8,0,2,2,0.85601,1
133,2,4,7,3,1,1,1.0841,1,1,1,1.1111,1
133,2,4,8,3,2,0,-8773.8,0,2,2,0.85511,1
133,2,4,9,3,2,2,0.9622,1,1,1,0.9892,1
133,2,4,10,2,NaN,0,NaN,0,2,2,0.72021,1
133,2,4,11,2,NaN,0,NaN,0,1,2,1.31,0
133,2,4,12,2,NaN,0,NaN,0,1,2,0.74154,0
133,2,4,13,2,NaN,0,NaN,0,2,2,1.076,1
133,2,4,14,2,NaN,0,NaN,0,2,2,0.86482,1
133,2,4,15,1,1,0,-8885.8,0,NaN,0,NaN,0
133,2,4,16,1,1,0,-8901.8,0,NaN,0,NaN,0
133,2,4,17,1,2,0,-8917.8,0,NaN,0,NaN,0
133,2,4,18,1,1,0,-8933.8,0,NaN,0,NaN,0
133,2,5,1,1,1,0,-9273,0,NaN,0,NaN,0
133,2,5,2,3,2,2,2.3857,1,1,1,1.5247,1
133,2,5,3,2,NaN,0,NaN,0,1,1,1.0472,1
133,2,5,4,3,1,1,2.9991,1,2,2,0.9091,1
133,2,5,5,2,NaN,0,NaN,0,2,2,0.82474,1
133,2,5,6,2,NaN,0,NaN,0,2,2,0.957,1
133,2,5,7,3,1,1,0.6914,1,2,2,0.7054,1
133,2,5,8,1,2,0,-9387,0,NaN,0,NaN,0
133,2,5,9,2,NaN,0,NaN,0,2,0,-9403,0
133,2,5,10,1,2,0,-9419,0,NaN,0,NaN,0
133,2,5,11,2,NaN,1,NaN,0,1,0,-9435,0
133,2,5,12,1,1,0,-9451,0,NaN,0,NaN,0
133,2,5,13,1,1,0,-9467,0,NaN,0,NaN,0
133,2,5,14,3,2,0,-9483,0,1,0,-9483,0
133,2,5,15,3,2,1,1.0221,0,2,0,-9499,0
133,2,5,16,3,1,0,-9515,0,1,0,-9515,0
133,2,5,17,2,NaN,2,NaN,0,1,0,-9531,0
133,2,5,18,1,2,2,0.56395,1,NaN,0,NaN,0
133,2,6,1,2,NaN,0,NaN,0,1,2,0.43538,0
133,2,6,2,1,1,1,0.67637,1,NaN,0,NaN,0
133,2,6,3,2,NaN,0,NaN,0,2,2,0.64742,1
133,2,6,4,2,NaN,0,NaN,0,1,1,0.58062,1
133,2,6,5,1,1,1,0.54715,1,NaN,0,NaN,0
133,2,6,6,1,1,0,-9670.9,0,NaN,0,NaN,0
133,2,6,7,3,2,2,0.84633,1,2,2,0.82034,1
133,2,6,8,1,1,1,0.46948,1,NaN,0,NaN,0
133,2,6,9,1,2,1,2.0065,0,NaN,0,NaN,0
133,2,6,10,2,NaN,0,NaN,0,2,2,0.64015,1
133,2,6,11,1,1,1,0.43241,1,NaN,0,NaN,0
133,2,6,12,3,2,2,0.6809,1,2,2,0.66689,1
133,2,6,13,2,NaN,0,NaN,0,2,2,0.52283,1
133,2,6,14,2,NaN,0,NaN,0,2,2,0.69636,1
133,2,6,15,3,1,0,-9814.9,0,1,1,1.1105,1
133,2,6,16,3,2,2,0.77676,1,1,1,0.76277,1
133,2,6,17,3,2,2,0.6542,1,1,1,0.5842,1
133,2,6,18,3,2,2,0.57618,1,1,1,0.56018,1
134,2,1,1,1,2,2,0.48377,1,NaN,0,NaN,0
134,2,1,2,3,2,2,0.62437,1,1,1,0.61437,1
134,2,1,3,1,2,2,0.45419,1,NaN,0,NaN,0
134,2,1,4,3,2,2,0.51602,1,1,1,0.51204,1
134,2,1,5,1,1,1,0.47459,1,NaN,0,NaN,0
134,2,1,6,1,1,1,0.59393,1,NaN,0,NaN,0
134,2,1,7,3,2,2,0.54137,1,1,1,0.58737,1
134,2,1,8,2,NaN,0,NaN,0,2,2,0.44789,1
134,2,1,9,3,1,0,-2306.7,0,1,1,0.59461,1
134,2,1,10,1,1,1,0.54231,1,NaN,0,NaN,0
134,2,1,11,1,2,2,0.4704,1,NaN,0,NaN,0
134,2,1,12,3,1,1,0.5918,1,2,2,0.61878,1
134,2,1,13,2,NaN,0,NaN,0,2,2,0.45064,1
134,2,1,14,3,1,1,0.65388,1,1,1,0.66288,1
134,2,1,15,2,NaN,0,NaN,0,2,2,0.5825,1
134,2,1,16,2,NaN,0,NaN,0,2,2,0.52154,1
134,2,1,17,2,NaN,0,NaN,0,1,1,0.36122,1
134,2,1,18,2,NaN,0,NaN,0,2,2,0.40975,1
134,2,2,1,1,2,2,0.5861,1,NaN,0,NaN,0
134,2,2,2,3,2,2,0.76857,1,1,1,0.77157,1
134,2,2,3,1,2,2,0.48046,1,NaN,0,NaN,0
134,2,2,4,1,2,2,0.49345,1,NaN,0,NaN,0
134,2,2,5,1,1,1,0.51135,1,NaN,0,NaN,0
134,2,2,6,2,NaN,0,NaN,0,2,2,0.50745,1
134,2,2,7,2,NaN,0,NaN,0,1,1,0.38142,1
134,2,2,8,3,1,1,0.58628,1,2,1,0.69528,0
134,2,2,9,3,1,1,0.64636,1,1,0,-2622.1,0
134,2,2,10,3,2,1,0.7975,0,1,1,0.7815,1
134,2,2,11,2,NaN,0,NaN,0,1,1,0.49351,1
134,2,2,12,2,NaN,0,NaN,0,2,2,0.38851,1
134,2,2,13,1,1,1,0.49504,1,NaN,0,NaN,0
134,2,2,14,3,1,1,0.45355,1,2,2,0.56356,1
134,2,2,15,2,NaN,0,NaN,0,2,2,0.39033,1
134,2,2,16,1,1,1,0.48938,1,NaN,0,NaN,0
134,2,2,17,3,2,2,0.75048,1,1,1,0.76648,1
134,2,2,18,2,NaN,0,NaN,0,2,2,0.39429,1
134,2,3,1,1,1,1,0.55905,1,NaN,0,NaN,0
134,2,3,2,3,1,1,0.59454,1,1,1,0.57154,1
134,2,3,3,1,2,2,0.42813,1,NaN,0,NaN,0
134,2,3,4,2,NaN,0,NaN,0,2,2,0.46772,1
134,2,3,5,1,1,1,0.53746,1,NaN,0,NaN,0
134,2,3,6,2,NaN,0,NaN,0,2,2,0.51242,1
134,2,3,7,3,2,2,0.69446,1,1,1,0.64946,1
134,2,3,8,1,1,1,0.37639,1,NaN,0,NaN,0
134,2,3,9,2,NaN,0,NaN,0,2,2,0.5068,1
134,2,3,10,3,1,1,0.52143,1,2,2,0.58743,1
134,2,3,11,1,2,2,0.57044,1,NaN,0,NaN,0
134,2,3,12,1,2,2,0.43712,1,NaN,0,NaN,0
134,2,3,13,2,NaN,0,NaN,0,1,1,0.46334,1
134,2,3,14,3,1,1,0.50214,1,2,2,0.41114,1
